number;scheduledTime;actualTime;status
Aeromexico+AM 6501;1634207400.0;1634207640.0;Departed
Virgin Atlantic+VS 6875;1634207400.0;1634207640.0;Departed
KLM+KL 861;1634207700.0;1634207520.0;Departed
KLM+KL 1687;1634207100.0;1634207880.0;Departed
Delta Air Lines+DL 9315;1634207100.0;1634207880.0;Departed
Gol+G3 5652;1634207100.0;1634207880.0;Departed
Aeroflot+SU 3245;1634207100.0;1634207880.0;Departed
Virgin Atlantic+VS 5634;1634207100.0;1634207880.0;Departed
KLM+KL 1307;1634207100.0;1634207940.0;Departed
Air France+AF 3157;1634207100.0;1634207940.0;Departed
Delta Air Lines+DL 9322;1634207100.0;1634207940.0;Departed
Gol+G3 5619;1634207100.0;1634207940.0;Departed
Xiamen+MF 9797;1634207100.0;1634207940.0;Departed
Aeroflot+SU 3441;1634207100.0;1634207940.0;Departed
Virgin Atlantic+VS 5547;1634207100.0;1634207940.0;Departed
KLM+KL 685;1634207400.0;1634207640.0;Departed
Air Baltic+BT 5721;1634208000.0;1634208000.0;GateClosed
JU+JU 7453;1634208000.0;1634208000.0;GateClosed
KLM+KL 3948;1634208000.0;1634208000.0;GateClosed
Air Malta+KM 2150;1634208000.0;1634208000.0;GateClosed
Malaysia+MH 5230;1634208000.0;1634208000.0;GateClosed
Pakistan International+PK 4078;1634208000.0;1634208000.0;GateClosed
Saudia+SV 6767;1634208000.0;1634208000.0;GateClosed
TAP Air Portugal+TP 6890;1634208000.0;1634208000.0;GateClosed
SriLankan+UL 2378;1634208000.0;1634208000.0;GateClosed
flynas+XY 3078;1634208000.0;1634208000.0;GateClosed
Air France+AF 1821;1634206500.0;1634208060.0;Departed
Delta Air Lines+DL 8578;1634206500.0;1634208060.0;Departed
Delta Air Lines+DL 75;1634207400.0;1634208120.0;Departed
Air France+AF 3667;1634207400.0;1634208120.0;Departed
KLM+KL 6013;1634207400.0;1634208120.0;Departed
Virgin Atlantic+VS 3960;1634207400.0;1634208120.0;Departed
KLM+KL 1603;1634207100.0;1634208120.0;Departed
Delta Air Lines+DL 9543;1634207100.0;1634208120.0;Departed
Gol+G3 5553;1634207100.0;1634208120.0;Departed
Garuda Indonesia+GA 9013;1634207100.0;1634208120.0;Departed
Kenya Airways+KQ 1603;1634207100.0;1634208120.0;Departed
Xiamen+MF 9951;1634207100.0;1634208120.0;Departed
KLM+KL 1317;1634208000.0;1634208180.0;Departed
Air France+AF 8341;1634208000.0;1634208180.0;Departed
Gol+G3 5506;1634208000.0;1634208180.0;Departed
Xiamen+MF 9831;1634208000.0;1634208180.0;Departed
Aeroflot+SU 3459;1634208000.0;1634208180.0;Departed
Virgin Atlantic+VS 5503;1634208000.0;1634208180.0;Departed
KLM+KL 1977;1634207100.0;1634208360.0;Departed
Delta Air Lines+DL 9697;1634207100.0;1634208360.0;Departed
Xiamen+MF 9631;1634207100.0;1634208360.0;Departed
KLM+KL 1115;1634208000.0;1634208360.0;Departed
Alitalia+AZ 2904;1634208000.0;1634208360.0;Departed
Delta Air Lines+DL 9687;1634208000.0;1634208360.0;Departed
Etihad Airways+EY 7381;1634208000.0;1634208360.0;Departed
Gol+G3 5649;1634208000.0;1634208360.0;Departed
Garuda Indonesia+GA 9484;1634208000.0;1634208360.0;Departed
Kenya Airways+KQ 1115;1634208000.0;1634208360.0;Departed
Xiamen+MF 9661;1634208000.0;1634208360.0;Departed
UIA+PS 9435;1634208000.0;1634208360.0;Departed
Saudia+SV 6306;1634208000.0;1634208360.0;Departed
Air Europa+UX 3743;1634208000.0;1634208360.0;Departed
Virgin Atlantic+VS 5622;1634208000.0;1634208360.0;Departed
KLM+KL 1503;1634205900.0;1634208420.0;Departed
Air France+AF 3230;1634205900.0;1634208420.0;Departed
China+CI 9483;1634205900.0;1634208420.0;Departed
Delta Air Lines+DL 9485;1634205900.0;1634208420.0;Departed
Xiamen+MF 9901;1634205900.0;1634208420.0;Departed
Virgin Atlantic+VS 5795;1634205900.0;1634208420.0;Departed
TUIfly Netherlands+OR 651;1634207100.0;1634207100.0;Departed
Air France+AF 8434;1634206800.0;1634208420.0;Departed
Delta Air Lines+DL 9587;1634206800.0;1634208420.0;Departed
KLM+KL 1365;1634207400.0;1634208540.0;Departed
Delta Air Lines+DL 9341;1634207400.0;1634208540.0;Departed
Virgin Atlantic+VS 5800;1634207400.0;1634208540.0;Departed
KLM+KL 1407;1634207700.0;1634208600.0;Departed
Air France+AF 8269;1634207700.0;1634208600.0;Departed
Delta Air Lines+DL 9299;1634207700.0;1634208600.0;Departed
Virgin Atlantic+VS 5531;1634207700.0;1634208600.0;Departed
British Airways+BA 435;1634208900.0;1634208840.0;Departed
KLM+KL 1147;1634207400.0;1634208840.0;Departed
Delta Air Lines+DL 9591;1634207400.0;1634208840.0;Departed
Etihad Airways+EY 7408;1634207400.0;1634208840.0;Departed
Gol+G3 5671;1634207400.0;1634208840.0;Departed
Garuda Indonesia+GA 9480;1634207400.0;1634208840.0;Departed
Kenya Airways+KQ 1147;1634207400.0;1634208840.0;Departed
Xiamen+MF 9669;1634207400.0;1634208840.0;Departed
UIA+PS 9447;1634207400.0;1634208840.0;Departed
Virgin Atlantic+VS 5759;1634207400.0;1634208840.0;Departed
Atlas Air+5Y 8185;1634208900.0;1634208900.0;CanceledUncertain
KLM+KL 1591;1634208300.0;1634208960.0;Departed
Delta Air Lines+DL 9577;1634208300.0;1634208960.0;Departed
Gol+G3 5572;1634208300.0;1634208960.0;Departed
Xiamen+MF 9695;1634208300.0;1634208960.0;Departed
KLM+KL 1947;1634208900.0;1634209020.0;Departed
Delta Air Lines+DL 8214;1634208900.0;1634209020.0;Departed
KLM+KL 1643;1634208900.0;1634209080.0;Departed
Delta Air Lines+DL 9479;1634208900.0;1634209080.0;Departed
Gol+G3 5570;1634208900.0;1634209080.0;Departed
Kenya Airways+KQ 1643;1634208900.0;1634209080.0;Departed
TUIfly Netherlands+OR 555;1634208900.0;1634209140.0;Departed
KLM+KL 1931;1634209200.0;1634209200.0;GateClosed
Delta Air Lines+DL 9617;1634209200.0;1634209200.0;GateClosed
Gol+G3 5599;1634209200.0;1634209200.0;GateClosed
Xiamen+MF 9743;1634209200.0;1634209200.0;GateClosed
EasyJet Europe+EC 8874;1634209200.0;1634209200.0;Canceled
Transavia+HV 5313;1634208300.0;1634209200.0;Departed
Delta Air Lines+DL 7504;1634208300.0;1634209200.0;Departed
KLM+KL 2755;1634208300.0;1634209200.0;Departed
Turkish+TK 1958;1634207700.0;1634209200.0;Departed
KLM+KL 871;1634207100.0;1634209260.0;Departed
Air France+AF 3131;1634207100.0;1634209260.0;Departed
Delta Air Lines+DL 9574;1634207100.0;1634209260.0;Departed
Etihad Airways+EY 78;1634208000.0;1634208000.0;GateClosed
Air Canada+AC 7223;1634205600.0;1634209320.0;Departed
British Airways+BA 433;1634209500.0;1634209500.0;Boarding
SWISS+LX 729;1634208900.0;1634209560.0;Departed
KLM+KL 1673;1634206500.0;1634209620.0;Departed
China+CI 9393;1634206500.0;1634209620.0;Departed
Delta Air Lines+DL 9603;1634206500.0;1634209620.0;Departed
Etihad Airways+EY 5834;1634206500.0;1634209620.0;Departed
Gol+G3 8583;1634206500.0;1634209620.0;Departed
Garuda Indonesia+GA 9246;1634206500.0;1634209620.0;Departed
Xiamen+MF 9705;1634206500.0;1634209620.0;Departed
Pegasus+PC 7721;1634206500.0;1634209620.0;Departed
UIA+PS 9473;1634206500.0;1634209620.0;Departed
Saudia+SV 6310;1634206500.0;1634209620.0;Departed
Virgin Atlantic+VS 5630;1634206500.0;1634209620.0;Departed
Vueling+VY 8303;1634209800.0;1634209800.0;GateClosed
Transavia+HV 5665;1634207400.0;1634209800.0;Departed
Delta Air Lines+DL 7488;1634207400.0;1634209800.0;Departed
KLM+KL 2584;1634207400.0;1634209800.0;Departed
EasyJet Europe+EC 7913;1634208900.0;1634209860.0;Departed
Aeroflot+SU 2193;1634197200.0;1634210040.0;Departed
KLM+KL 587;1634206800.0;1634208420.0;Departed
KLM+KL 1189;1634210100.0;1634210100.0;Boarding
KLM+KL 1961;1634210100.0;1634210100.0;Boarding
TUIfly Netherlands+OR 661;1634210100.0;1634210100.0;GateClosed
Air France+AF 8295;1634210100.0;1634210100.0;Boarding
Alitalia+AZ 3794;1634210100.0;1634210100.0;Boarding
Delta Air Lines+DL 9588;1634210100.0;1634210100.0;Boarding
Delta Air Lines+DL 9621;1634210100.0;1634210100.0;Boarding
Etihad Airways+EY 5810;1634210100.0;1634210100.0;Boarding
Gol+G3 5584;1634210100.0;1634210100.0;Boarding
Gol+G3 8635;1634210100.0;1634210100.0;Boarding
Xiamen+MF 9749;1634210100.0;1634210100.0;Boarding
Aeroflot+SU 3465;1634210100.0;1634210100.0;Boarding
Oman Air+WY 5964;1634210100.0;1634210100.0;Boarding
KLM+KL 1829;1634210100.0;1634210100.0;Departed
Delta Air Lines+DL 9324;1634210100.0;1634210100.0;Departed
UIA+PS 9497;1634210100.0;1634210100.0;Departed
Virgin Atlantic+VS 5782;1634210100.0;1634210100.0;Departed
KLM+KL 1131;1634210100.0;1634210160.0;Departed
Alitalia+AZ 2914;1634210100.0;1634210160.0;Departed
Delta Air Lines+DL 9536;1634210100.0;1634210160.0;Departed
Etihad Airways+EY 7390;1634210100.0;1634210160.0;Departed
Gol+G3 5654;1634210100.0;1634210160.0;Departed
Garuda Indonesia+GA 9758;1634210100.0;1634210160.0;Departed
Xiamen+MF 9667;1634210100.0;1634210160.0;Departed
UIA+PS 9428;1634210100.0;1634210160.0;Departed
Virgin Atlantic+VS 5653;1634210100.0;1634210160.0;Departed
TUIfly Netherlands+OR 527;1634207100.0;1634207760.0;Departed
Transavia+HV 6629;1634210100.0;1634210100.0;GateClosed
Transavia+HV 6705;1634208000.0;1634209320.0;Departed
AirBridgeCargo+RU 278;1635870000.0;1635870000.0;Canceled
Lufthansa+LH 2309;1635871800.0;1635871860.0;Departed
Air Baltic+BT 620;1635872100.0;1635871080.0;Departed
Transavia+HV 5585;1635870300.0;1635870120.0;Departed
Transavia+HV 5193;1635871800.0;1635871920.0;Departed
Vueling+VY 8308;1635872400.0;1635872160.0;Departed
EasyJet Europe+EC 1045;1635872400.0;1635871860.0;Departed
Finnair+AY 1306;1635873000.0;1635872640.0;Departed
Air Europa+UX 1094;1635873000.0;1635872280.0;Departed
Aeromexico+AM 6026;1635873000.0;1635872880.0;Departed
Gol+G3 5150;1635873000.0;1635872880.0;Departed
Garuda Indonesia+GA 9554;1635873000.0;1635872880.0;Departed
KLM+KL 2017;1635873000.0;1635872880.0;Departed
Kenya Airways+KQ 3095;1635873000.0;1635872880.0;Departed
Air Mauritius+MK 9391;1635873000.0;1635872880.0;Departed
Virgin Atlantic+VS 6150;1635873000.0;1635872880.0;Departed
Air France+AF 1141;1635873000.0;1635872880.0;Departed
Aeromexico+AM 6805;1635873000.0;1635872280.0;Departed
Etihad Airways+EY 4350;1635873000.0;1635872280.0;Departed
Eurowings+EW 2181;1635874200.0;1635874440.0;Departed
British Airways+BA 441;1635874500.0;1635874440.0;Departed
ITY+ITY 113;1635874560.0;1635874560.0;Departed
Iberia+IB 3063;1635873000.0;1635874680.0;Departed
Lufthansa+LH 999;1635874500.0;1635873660.0;Departed
Alitalia+AZ 113;1635873900.0;1635873960.0;Departed
SAS+SK 828;1635872700.0;1635872940.0;Departed
LOT - Polish+LO 268;1635875700.0;1635875640.0;Departed
Austrian+OS 376;1635876000.0;1635875940.0;Departed
SWISS+LX 735;1635876600.0;1635876420.0;Departed
Eurowings+EW 7185;1635876900.0;1635876480.0;Departed
SunExpress+XQ 945;1635875400.0;1635876540.0;Departed
TAROM+RO 364;1635876000.0;1635875880.0;Departed
Air France+AF 1893;1635876900.0;1635876900.0;Canceled
Air Baltic+BT 5639;1635876000.0;1635875880.0;Departed
KLM+KL 2717;1635876000.0;1635875880.0;Departed
SAS+SK 554;1635876900.0;1635876900.0;GateClosed
EAT Leipzig+QY 1444;1634165100.0;1634165100.0;GateClosed
Kenya Airways+KQ 1143;1634016000.0;1634015880.0;Departed
Xiamen+MF 9319;1634016000.0;1634015880.0;Departed
Malaysia+MH 5643;1634016000.0;1634015880.0;Departed
Virgin Atlantic+VS 5757;1634016000.0;1634015880.0;Departed
KLM+KL 1711;1634015100.0;1634016240.0;Departed
Delta Air Lines+DL 8190;1634015100.0;1634016240.0;Departed
Virgin Atlantic+VS 5754;1634015100.0;1634016240.0;Departed
KLM+KL 1869;1634015700.0;1634016240.0;Departed
China Southern+CZ 7699;1634015700.0;1634016240.0;Departed
Delta Air Lines+DL 9567;1634015700.0;1634016240.0;Departed
Xiamen+MF 9391;1634015700.0;1634016240.0;Departed
China Eastern+MU 1613;1634015700.0;1634016240.0;Departed
Virgin Atlantic+VS 5767;1634015700.0;1634016240.0;Departed
KLM+KL 1993;1634016300.0;1634016300.0;Departed
Air France+AF 3137;1634016300.0;1634016300.0;Departed
Delta Air Lines+DL 8204;1634016300.0;1634016300.0;Departed
Virgin Atlantic+VS 5718;1634016300.0;1634016300.0;Departed
KLM+KL 1651;1634015400.0;1634016300.0;Departed
Delta Air Lines+DL 9388;1634015400.0;1634016300.0;Departed
Garuda Indonesia+GA 9496;1634015400.0;1634016300.0;Departed
Xiamen+MF 9607;1634015400.0;1634016300.0;Departed
China Eastern+MU 1825;1634015400.0;1634016300.0;Departed
Transavia+HV 5351;1634016300.0;1634016360.0;Departed
KLM+KL 2613;1634016300.0;1634016360.0;Departed
KLM+KL 1301;1634015700.0;1634016360.0;Departed
Air France+AF 8259;1634015700.0;1634016360.0;Departed
Delta Air Lines+DL 9675;1634015700.0;1634016360.0;Departed
China Southern+CZ 770;1634016000.0;1634015880.0;Departed
KLM+KL 1143;1634016000.0;1634015880.0;Departed
Xiamen+MF 9839;1634015700.0;1634016360.0;Departed
Garuda Indonesia+GA 9210;1634016000.0;1634015880.0;Departed
Etihad Airways+EY 7340;1634016000.0;1634015880.0;Departed
Delta Air Lines+DL 9305;1634016000.0;1634015880.0;Departed
Aeroflot+SU 3437;1634015700.0;1634016360.0;Departed
Virgin Atlantic+VS 5545;1634015700.0;1634016360.0;Departed
KLM+KL 1917;1634016600.0;1634016360.0;Departed
Air France+AF 8482;1634016600.0;1634016360.0;Departed
Delta Air Lines+DL 8176;1634016600.0;1634016360.0;Departed
Virgin Atlantic+VS 5682;1634016600.0;1634016360.0;Departed
KLM+KL 1753;1634016600.0;1634016420.0;Departed
China Southern+CZ 7701;1634016600.0;1634016420.0;Departed
Delta Air Lines+DL 9327;1634016600.0;1634016420.0;Departed
Kenya Airways+KQ 1753;1634016600.0;1634016420.0;Departed
Aeroflot+SU 3259;1634016600.0;1634016420.0;Departed
Virgin Atlantic+VS 5641;1634016600.0;1634016420.0;Departed
Air France+AF 1241;1634016600.0;1634016600.0;Departed
Aeromexico+AM 5803;1634016600.0;1634016600.0;Departed
China+CI 9291;1634016600.0;1634016600.0;Departed
Delta Air Lines+DL 8479;1634016600.0;1634016600.0;Departed
Gol+G3 5271;1634016600.0;1634016600.0;Departed
Garuda Indonesia+GA 9548;1634016600.0;1634016600.0;Departed
KLM+KL 2003;1634016600.0;1634016600.0;Departed
Kenya Airways+KQ 3093;1634016600.0;1634016600.0;Departed
Air Mauritius+MK 9393;1634016600.0;1634016600.0;Departed
China Eastern+MU 1682;1634016600.0;1634016600.0;Departed
Virgin Atlantic+VS 6151;1634016600.0;1634016600.0;Departed
KLM+KL 1185;1634015700.0;1634016720.0;Departed
Delta Air Lines+DL 9331;1634015700.0;1634016720.0;Departed
Etihad Airways+EY 7344;1634015700.0;1634016720.0;Departed
Aeroflot+SU 3469;1634015700.0;1634016720.0;Departed
KLM+KL 1555;1634016900.0;1634016900.0;Departed
Delta Air Lines+DL 9541;1634016900.0;1634016900.0;Departed
Kenya Airways+KQ 1555;1634016900.0;1634016900.0;Departed
Xiamen+MF 9623;1634016900.0;1634016900.0;Departed
China Eastern+MU 1829;1634016900.0;1634016900.0;Departed
KLM+KL 1723;1634015700.0;1634016960.0;Departed
Air France+AF 3148;1634015700.0;1634016960.0;Departed
China Southern+CZ 7624;1634015700.0;1634016960.0;Departed
Delta Air Lines+DL 9530;1634015700.0;1634016960.0;Departed
Garuda Indonesia+GA 9220;1634015700.0;1634016960.0;Departed
Kenya Airways+KQ 1723;1634015700.0;1634016960.0;Departed
Xiamen+MF 9363;1634015700.0;1634016960.0;Departed
Malaysia+MH 5659;1634015700.0;1634016960.0;Departed
Virgin Atlantic+VS 5506;1634015700.0;1634016960.0;Departed
KLM+KL 1641;1634016900.0;1634016960.0;Departed
Delta Air Lines+DL 9339;1634016900.0;1634016960.0;Departed
Kenya Airways+KQ 1641;1634016900.0;1634016960.0;Departed
Xiamen+MF 9349;1634016900.0;1634016960.0;Departed
China Eastern+MU 1821;1634016900.0;1634016960.0;Departed
American+AA 221;1634016900.0;1634016960.0;Departed
Finnair+AY 4133;1634016900.0;1634016960.0;Departed
British Airways+BA 1630;1634016900.0;1634016960.0;Departed
Iberia+IB 4862;1634016900.0;1634016960.0;Departed
KLM+KL 1713;1634033100.0;1634016780.0;Departed
KLM+KL 1315;1634016300.0;1634017020.0;Departed
Delta Air Lines+DL 9539;1634016300.0;1634017020.0;Departed
Xiamen+MF 9905;1634016300.0;1634017020.0;Departed
China Eastern+MU 1571;1634016300.0;1634017020.0;Departed
Aeroflot+SU 3457;1634016300.0;1634017020.0;Departed
Virgin Atlantic+VS 5502;1634016300.0;1634017020.0;Departed
KLM+KL 1413;1634016000.0;1634017020.0;Departed
Air France+AF 8317;1634016000.0;1634017020.0;Departed
Delta Air Lines+DL 9288;1634016000.0;1634017020.0;Departed
Kenya Airways+KQ 1413;1634016000.0;1634017020.0;Departed
Xiamen+MF 9787;1634016000.0;1634017020.0;Departed
China Eastern+MU 1559;1634016000.0;1634017020.0;Departed
Aeroflot+SU 3361;1634016000.0;1634017020.0;Departed
Virgin Atlantic+VS 5526;1634016000.0;1634017020.0;Departed
Unknown/Private owner+N6 53MK;1634017140.0;1634017140.0;Departed
KLM+KL 1373;1634016600.0;1634017140.0;Departed
Delta Air Lines+DL 9682;1634016600.0;1634017140.0;Departed
Kenya Airways+KQ 1373;1634016600.0;1634017140.0;Departed
Xiamen+MF 9907;1634016600.0;1634017140.0;Departed
TAROM+RO 9364;1634016600.0;1634017140.0;Departed
KLM+KL 1443;1634016900.0;1634017200.0;Departed
Delta Air Lines+DL 9302;1634016900.0;1634017200.0;Departed
Etihad Airways+EY 7361;1634016900.0;1634017200.0;Departed
Kenya Airways+KQ 1443;1634016900.0;1634017200.0;Departed
Xiamen+MF 9337;1634016900.0;1634017200.0;Departed
Aeroflot+SU 3217;1634016900.0;1634017200.0;Departed
Virgin Atlantic+VS 6952;1634016900.0;1634017200.0;Departed
Unknown/Private owner+OOGLM;1634017260.0;1634017260.0;Departed
SWISS+LX 725;1634017500.0;1634017260.0;Departed
Corendon Air+XC 3584;1634017200.0;1634017260.0;Departed
KLM+KL 1385;1634016600.0;1634017380.0;Departed
Air France+AF 3243;1634016600.0;1634017380.0;Departed
Delta Air Lines+DL 9623;1634016600.0;1634017380.0;Departed
UIA+PS 9385;1634016600.0;1634017380.0;Departed
KLM+KL 1473;1634016300.0;1634017380.0;Departed
Alitalia+AZ 3818;1634016300.0;1634017380.0;Departed
Delta Air Lines+DL 8177;1634016300.0;1634017380.0;Departed
Etihad Airways+EY 5817;1634016300.0;1634017380.0;Departed
Xiamen+MF 9945;1634016300.0;1634017380.0;Departed
Aeroflot+SU 3315;1634016300.0;1634017380.0;Departed
Virgin Atlantic+VS 6972;1634016300.0;1634017380.0;Departed
KLM+KL 1739;1634016600.0;1634017440.0;Departed
Air France+AF 3234;1634016600.0;1634017440.0;Departed
Delta Air Lines+DL 9304;1634016600.0;1634017440.0;Departed
Aeroflot+SU 3369;1634016600.0;1634017440.0;Departed
Virgin Atlantic+VS 5522;1634016600.0;1634017440.0;Departed
British Airways+BA 8496;1634018100.0;1634017560.0;Departed
KLM+KL 1353;1634017200.0;1634017620.0;Departed
Delta Air Lines+DL 9235;1634017200.0;1634017620.0;Departed
Virgin Atlantic+VS 5861;1634017200.0;1634017620.0;Departed
KLM+KL 1957;1634017200.0;1634017620.0;Departed
Delta Air Lines+DL 9620;1634017200.0;1634017620.0;Departed
Xiamen+MF 9601;1634017200.0;1634017620.0;Departed
KLM+KL 661;1634017800.0;1634017620.0;Departed
Air France+AF 8411;1634017800.0;1634017620.0;Departed
Delta Air Lines+DL 9386;1634017800.0;1634017620.0;Departed
Virgin Atlantic+VS 6836;1634017800.0;1634017620.0;Departed
KLM+KL 1905;1634016600.0;1634017680.0;Departed
Delta Air Lines+DL 9224;1634016600.0;1634017680.0;Departed
JU+JU 7637;1634016600.0;1634017680.0;Departed
KLM+KL 1253;1634016600.0;1634017860.0;Departed
Air France+AF 3173;1634016600.0;1634017860.0;Departed
Delta Air Lines+DL 9309;1634016600.0;1634017860.0;Departed
Etihad Airways+EY 7372;1634016600.0;1634017860.0;Departed
Garuda Indonesia+GA 9950;1634016600.0;1634017860.0;Departed
Xiamen+MF 9833;1634016600.0;1634017860.0;Departed
China Eastern+MU 1565;1634016600.0;1634017860.0;Departed
Virgin Atlantic+VS 5538;1634016600.0;1634017860.0;Departed
KLM+KL 1701;1634016600.0;1634017860.0;Departed
China+CI 9383;1634016600.0;1634017860.0;Departed
China Southern+CZ 7666;1634016600.0;1634017860.0;Departed
Delta Air Lines+DL 9606;1634016600.0;1634017860.0;Departed
Etihad Airways+EY 7357;1634016600.0;1634017860.0;Departed
Garuda Indonesia+GA 9492;1634016600.0;1634017860.0;Departed
Kenya Airways+KQ 1701;1634016600.0;1634017860.0;Departed
Xiamen+MF 9359;1634016600.0;1634017860.0;Departed
Virgin Atlantic+VS 5732;1634016600.0;1634017860.0;Departed
Aer Lingus+EI 603;1634018700.0;1634017920.0;Departed
Transavia+HV 5807;1634017200.0;1634017980.0;Departed
Delta Air Lines+DL 7481;1634017200.0;1634017980.0;Departed
KLM+KL 2563;1634017200.0;1634017980.0;Departed
Austrian+OS 372;1634017500.0;1634017980.0;Departed
KLM+KL 1127;1634017500.0;1634018100.0;Departed
Alitalia+AZ 2910;1634017500.0;1634018100.0;Departed
China Southern+CZ 7630;1634017500.0;1634018100.0;Departed
Delta Air Lines+DL 9360;1634017500.0;1634018100.0;Departed
Etihad Airways+EY 7302;1634017500.0;1634018100.0;Departed
Garuda Indonesia+GA 9470;1634017500.0;1634018100.0;Departed
Kenya Airways+KQ 1127;1634017500.0;1634018100.0;Departed
Xiamen+MF 9315;1634017500.0;1634018100.0;Departed
Malaysia+MH 5641;1634017500.0;1634018100.0;Departed
Virgin Atlantic+VS 5651;1634017500.0;1634018100.0;Departed
KLM+KL 1793;1634016900.0;1634018100.0;Departed
China Southern+CZ 7672;1634016900.0;1634018100.0;Departed
Delta Air Lines+DL 9564;1634016900.0;1634018100.0;Departed
Garuda Indonesia+GA 9228;1634016900.0;1634018100.0;Departed
Xiamen+MF 9379;1634016900.0;1634018100.0;Departed
China Eastern+MU 1595;1634016900.0;1634018100.0;Departed
Virgin Atlantic+VS 5737;1634016900.0;1634018100.0;Departed
KLM+KL 749;1634017800.0;1634018160.0;Departed
Air France+AF 3171;1634017800.0;1634018160.0;Departed
Air Baltic+BT 622;1634018100.0;1634018220.0;Departed
KLM+KL 1927;1634017200.0;1634018340.0;Departed
Delta Air Lines+DL 9616;1634017200.0;1634018340.0;Departed
